Device Serial Number: ,64
Device firmware: ,2
Device PM slope: ,0.9325
Device PM offset: ,-390
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:23:45 AM
Mission end date: ,08/29/2018 07:23:10 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1753
Maximum 40 sample PM level:,1418
Minimum 40 sample PM level:,-2
Average active PM concentration:,464
Average PM concentration:,226

Time Stamp, PM, compliance
08/29/2018 10:29:26 AM,688,1
08/29/2018 10:29:46 AM,359,1
08/29/2018 10:30:07 AM,392,1
08/29/2018 10:30:27 AM,1267,1
08/29/2018 10:30:48 AM,1388,1
08/29/2018 10:31:09 AM,718,0
08/29/2018 10:31:29 AM,752,1
08/29/2018 10:31:50 AM,436,1
08/29/2018 10:32:10 AM,644,1
08/29/2018 10:32:31 AM,773,1
08/29/2018 10:32:51 AM,677,1
08/29/2018 10:33:12 AM,868,1
08/29/2018 10:33:32 AM,642,0
08/29/2018 10:33:53 AM,931,1
08/29/2018 10:34:13 AM,897,1
08/29/2018 10:34:34 AM,509,1
08/29/2018 10:34:54 AM,977,1
08/29/2018 10:35:15 AM,489,0
08/29/2018 10:35:35 AM,346,1
08/29/2018 10:35:56 AM,323,1
08/29/2018 10:36:16 AM,322,1
08/29/2018 10:36:37 AM,311,1
08/29/2018 10:36:57 AM,311,0
08/29/2018 10:37:18 AM,290,1
08/29/2018 10:37:39 AM,273,0
08/29/2018 10:37:59 AM,250,1
08/29/2018 10:38:20 AM,230,1
08/29/2018 10:38:40 AM,229,1
08/29/2018 10:39:01 AM,212,0
08/29/2018 10:39:21 AM,196,1
08/29/2018 10:39:42 AM,185,0
08/29/2018 10:40:02 AM,179,1
08/29/2018 10:40:23 AM,159,0
08/29/2018 10:40:43 AM,148,0
08/29/2018 10:41:04 AM,149,0
08/29/2018 10:41:24 AM,127,0
08/29/2018 10:41:45 AM,126,1
08/29/2018 10:42:05 AM,112,1
08/29/2018 10:42:26 AM,104,0
08/29/2018 10:42:46 AM,103,1
08/29/2018 10:43:07 AM,103,0
08/29/2018 10:43:28 AM,87,0
08/29/2018 10:43:48 AM,87,1
08/29/2018 10:44:09 AM,81,1
08/29/2018 10:44:29 AM,96,1
08/29/2018 10:44:50 AM,71,1
08/29/2018 10:45:10 AM,76,1
08/29/2018 10:45:31 AM,75,1
08/29/2018 10:45:51 AM,64,0
08/29/2018 10:46:12 AM,70,1
08/29/2018 10:46:32 AM,62,1
08/29/2018 10:46:53 AM,60,1
08/29/2018 10:47:13 AM,60,1
08/29/2018 10:47:34 AM,57,0
08/29/2018 10:47:54 AM,55,1
08/29/2018 10:48:15 AM,61,1
08/29/2018 10:48:35 AM,53,0
08/29/2018 10:48:56 AM,46,1
08/29/2018 10:49:17 AM,45,1
08/29/2018 10:49:37 AM,42,1
08/29/2018 10:49:58 AM,43,1
08/29/2018 10:50:18 AM,44,0
08/29/2018 10:50:39 AM,39,1
08/29/2018 10:50:59 AM,43,1
08/29/2018 10:51:20 AM,39,1
08/29/2018 10:51:40 AM,43,1
08/29/2018 10:52:01 AM,35,1
08/29/2018 10:52:21 AM,35,1
08/29/2018 10:52:42 AM,36,0
08/29/2018 10:53:02 AM,31,1
08/29/2018 10:53:23 AM,36,1
08/29/2018 10:53:43 AM,30,1
08/29/2018 10:54:04 AM,38,1
08/29/2018 10:54:24 AM,32,1
08/29/2018 10:54:45 AM,31,1
08/29/2018 10:55:05 AM,27,1
08/29/2018 10:55:26 AM,30,1
08/29/2018 10:55:47 AM,34,1
08/29/2018 10:56:07 AM,30,1
08/29/2018 10:56:28 AM,30,1
08/29/2018 10:56:48 AM,23,1
08/29/2018 10:57:09 AM,27,1
08/29/2018 10:57:29 AM,22,1
08/29/2018 10:57:50 AM,24,1
08/29/2018 10:58:10 AM,23,1
08/29/2018 10:58:31 AM,25,1
08/29/2018 10:58:51 AM,24,1
08/29/2018 10:59:12 AM,23,1
08/29/2018 10:59:32 AM,28,1
08/29/2018 10:59:53 AM,22,1
08/29/2018 11:00:13 AM,20,0
08/29/2018 11:00:34 AM,20,1
08/29/2018 11:00:54 AM,26,1
08/29/2018 11:01:15 AM,21,1
08/29/2018 11:01:36 AM,25,1
08/29/2018 11:01:56 AM,22,0
08/29/2018 11:02:17 AM,16,1
08/29/2018 11:02:37 AM,20,0
08/29/2018 11:02:58 AM,17,1
08/29/2018 11:03:18 AM,18,1
08/29/2018 11:03:39 AM,15,1
08/29/2018 11:03:59 AM,16,1
08/29/2018 11:04:20 AM,21,0
08/29/2018 11:04:40 AM,14,0
08/29/2018 11:05:01 AM,19,0
08/29/2018 11:05:21 AM,16,0
08/29/2018 11:05:42 AM,21,0
08/29/2018 11:06:02 AM,13,1
