Device Serial Number: ,85
Device firmware: ,2
Device PM slope: ,0.9265
Device PM offset: ,-331
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:21:33 AM
Mission end date: ,08/29/2018 07:23:44 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1751
Maximum 40 sample PM level:,1877
Minimum 40 sample PM level:,2
Average active PM concentration:,1003
Average PM concentration:,469

Time Stamp, PM, compliance
08/29/2018 10:49:17 AM,47,0
08/29/2018 10:49:38 AM,59,0
08/29/2018 10:49:59 AM,43,0
08/29/2018 10:50:19 AM,38,0
08/29/2018 10:50:40 AM,36,0
08/29/2018 10:51:00 AM,35,0
08/29/2018 10:51:21 AM,35,0
08/29/2018 10:51:42 AM,34,0
08/29/2018 10:52:02 AM,33,0
08/29/2018 10:52:23 AM,35,0
08/29/2018 10:52:44 AM,30,0
08/29/2018 10:53:04 AM,29,0
08/29/2018 10:53:25 AM,29,0
08/29/2018 10:53:46 AM,31,0
08/29/2018 10:54:06 AM,28,0
08/29/2018 10:54:27 AM,24,1
08/29/2018 10:54:48 AM,28,0
08/29/2018 10:55:08 AM,25,0
08/29/2018 10:55:29 AM,26,0
08/29/2018 10:55:50 AM,24,0
08/29/2018 10:56:10 AM,25,0
08/29/2018 10:56:31 AM,23,0
08/29/2018 10:56:51 AM,22,0
08/29/2018 10:57:12 AM,25,1
08/29/2018 10:57:33 AM,20,0
08/29/2018 10:57:53 AM,20,0
08/29/2018 10:58:14 AM,20,0
08/29/2018 10:58:35 AM,19,0
08/29/2018 10:58:55 AM,21,0
08/29/2018 10:59:16 AM,19,1
08/29/2018 10:59:37 AM,18,0
08/29/2018 10:59:57 AM,18,1
08/29/2018 11:00:18 AM,18,0
08/29/2018 11:00:39 AM,16,0
08/29/2018 11:00:59 AM,17,0
08/29/2018 11:01:20 AM,19,0
08/29/2018 11:01:40 AM,15,0
08/29/2018 11:02:01 AM,16,0
08/29/2018 11:02:22 AM,14,0
08/29/2018 11:02:42 AM,17,0
08/29/2018 11:03:03 AM,18,0
08/29/2018 11:03:24 AM,15,0
08/29/2018 11:03:44 AM,15,0
08/29/2018 11:04:05 AM,15,0
08/29/2018 11:04:26 AM,13,1
08/29/2018 11:04:46 AM,14,0
08/29/2018 11:05:07 AM,14,0
08/29/2018 11:05:28 AM,13,1
08/29/2018 11:05:48 AM,13,1
08/29/2018 11:06:09 AM,13,1
08/29/2018 11:06:30 AM,13,1
08/29/2018 11:06:50 AM,13,1
08/29/2018 11:07:11 AM,14,1
08/29/2018 11:07:31 AM,14,0
08/29/2018 11:07:52 AM,17,1
08/29/2018 11:08:13 AM,12,1
08/29/2018 11:08:33 AM,64,1
08/29/2018 11:08:54 AM,13,1
08/29/2018 11:09:15 AM,18,1
08/29/2018 11:09:35 AM,18,1
08/29/2018 11:09:56 AM,19,1
08/29/2018 11:10:17 AM,21,0
08/29/2018 11:10:37 AM,17,0
08/29/2018 11:10:58 AM,17,0
08/29/2018 11:11:19 AM,17,1
08/29/2018 11:11:39 AM,15,0
08/29/2018 11:12:00 AM,14,0
08/29/2018 11:12:21 AM,14,0
08/29/2018 11:12:41 AM,14,0
08/29/2018 11:13:02 AM,12,0
08/29/2018 11:13:22 AM,12,0
08/29/2018 11:13:43 AM,13,1
08/29/2018 11:14:04 AM,12,1
08/29/2018 11:14:24 AM,13,1
08/29/2018 11:14:45 AM,13,0
08/29/2018 11:15:06 AM,13,1
08/29/2018 11:15:26 AM,13,0
08/29/2018 11:15:47 AM,13,1
08/29/2018 11:16:08 AM,15,1
08/29/2018 11:16:28 AM,12,1
08/29/2018 11:16:49 AM,12,1
08/29/2018 11:17:10 AM,12,1
08/29/2018 11:17:30 AM,14,0
08/29/2018 11:17:51 AM,10,0
08/29/2018 11:18:11 AM,11,1
08/29/2018 11:18:32 AM,12,1
08/29/2018 11:18:53 AM,12,0
08/29/2018 11:19:13 AM,12,0
08/29/2018 11:19:34 AM,11,1
08/29/2018 11:19:55 AM,12,0
08/29/2018 11:20:15 AM,12,0
08/29/2018 11:20:36 AM,12,0
08/29/2018 11:20:57 AM,12,0
08/29/2018 11:21:17 AM,12,0
08/29/2018 11:21:38 AM,12,1
08/29/2018 11:21:59 AM,12,0
08/29/2018 11:22:19 AM,12,0
08/29/2018 11:22:40 AM,11,0
08/29/2018 11:23:01 AM,12,0
08/29/2018 11:23:21 AM,12,0
08/29/2018 11:23:42 AM,12,1
08/29/2018 11:24:02 AM,12,1
08/29/2018 11:24:23 AM,12,1
08/29/2018 11:24:44 AM,12,1
08/29/2018 11:25:04 AM,12,0
08/29/2018 11:25:25 AM,11,0
08/29/2018 11:25:46 AM,11,0
08/29/2018 11:26:06 AM,11,0
08/29/2018 11:26:27 AM,14,0
08/29/2018 11:26:48 AM,12,0
08/29/2018 11:27:08 AM,11,0
08/29/2018 11:27:29 AM,12,0
08/29/2018 11:27:50 AM,17,0
08/29/2018 11:28:10 AM,12,0
08/29/2018 11:28:31 AM,12,0
08/29/2018 11:28:52 AM,11,0
08/29/2018 11:29:12 AM,12,0
08/29/2018 11:29:33 AM,10,0
08/29/2018 11:29:53 AM,12,1
08/29/2018 11:30:14 AM,11,1
08/29/2018 11:30:35 AM,12,1
08/29/2018 11:30:55 AM,20,0
08/29/2018 11:31:16 AM,15,0
08/29/2018 11:31:37 AM,42,0
08/29/2018 11:31:57 AM,68,1
08/29/2018 11:32:18 AM,261,0
08/29/2018 11:32:39 AM,6231,0
08/29/2018 11:32:59 AM,9420,0
08/29/2018 11:33:20 AM,9666,0
08/29/2018 11:33:41 AM,4073,1
08/29/2018 11:34:01 AM,3063,0
08/29/2018 11:34:22 AM,2115,0
08/29/2018 11:34:43 AM,2835,0
08/29/2018 11:35:03 AM,1976,1
08/29/2018 11:35:24 AM,2162,0
08/29/2018 11:35:44 AM,2201,0
08/29/2018 11:36:05 AM,1453,0
08/29/2018 11:36:26 AM,1116,1
08/29/2018 11:36:46 AM,1017,1
08/29/2018 11:37:07 AM,935,1
08/29/2018 11:37:28 AM,1247,0
08/29/2018 11:37:48 AM,1150,0
08/29/2018 11:38:09 AM,1139,1
08/29/2018 11:38:30 AM,1023,0
08/29/2018 11:38:50 AM,774,0
08/29/2018 11:39:11 AM,857,0
08/29/2018 11:39:32 AM,1070,0
08/29/2018 11:39:52 AM,902,0
08/29/2018 11:40:13 AM,831,1
08/29/2018 11:40:33 AM,690,0
08/29/2018 11:40:54 AM,843,0
08/29/2018 11:41:15 AM,806,1
08/29/2018 11:41:35 AM,970,1
08/29/2018 11:41:56 AM,1006,0
08/29/2018 11:42:17 AM,2618,0
08/29/2018 11:42:37 AM,1386,0
08/29/2018 11:42:58 AM,957,0
08/29/2018 11:43:19 AM,1916,1
08/29/2018 11:43:39 AM,1604,1
08/29/2018 11:44:00 AM,1451,0
08/29/2018 11:44:21 AM,1264,0
08/29/2018 11:44:41 AM,1312,0
08/29/2018 11:45:02 AM,1260,0
08/29/2018 11:45:23 AM,1038,0
08/29/2018 11:45:43 AM,1693,1
08/29/2018 11:46:04 AM,3474,1
08/29/2018 11:46:24 AM,2500,0
08/29/2018 11:46:45 AM,2356,1
08/29/2018 11:47:06 AM,1711,0
08/29/2018 11:47:26 AM,1685,0
08/29/2018 11:47:47 AM,1598,1
08/29/2018 11:48:08 AM,2344,1
08/29/2018 11:48:28 AM,1681,1
08/29/2018 11:48:49 AM,2002,1
08/29/2018 11:49:10 AM,1586,0
08/29/2018 11:49:30 AM,1370,1
08/29/2018 11:49:51 AM,1321,0
08/29/2018 11:50:12 AM,1151,0
08/29/2018 11:50:32 AM,1043,0
08/29/2018 11:50:53 AM,736,0
08/29/2018 11:51:14 AM,831,0
08/29/2018 11:51:34 AM,862,0
08/29/2018 11:51:55 AM,1394,0
08/29/2018 11:52:15 AM,1491,0
08/29/2018 11:52:36 AM,1862,0
08/29/2018 11:52:57 AM,1383,0
08/29/2018 11:53:17 AM,1211,0
08/29/2018 11:53:38 AM,1268,0
08/29/2018 11:53:59 AM,1525,0
08/29/2018 11:54:19 AM,1224,0
08/29/2018 11:54:40 AM,839,0
08/29/2018 11:55:01 AM,824,1
08/29/2018 11:55:21 AM,732,0
08/29/2018 11:55:42 AM,699,0
08/29/2018 11:56:03 AM,582,0
08/29/2018 11:56:23 AM,711,0
08/29/2018 11:56:44 AM,613,0
08/29/2018 11:57:04 AM,630,0
08/29/2018 11:57:25 AM,673,0
08/29/2018 11:57:46 AM,575,0
08/29/2018 11:58:06 AM,593,0
08/29/2018 11:58:27 AM,592,1
08/29/2018 11:58:48 AM,671,1
08/29/2018 11:59:08 AM,751,0
08/29/2018 11:59:29 AM,904,0
08/29/2018 11:59:50 AM,558,1
08/29/2018 12:00:10 PM,450,0
08/29/2018 12:00:31 PM,540,0
08/29/2018 12:00:52 PM,460,1
08/29/2018 12:01:12 PM,763,0
08/29/2018 12:01:33 PM,642,0
08/29/2018 12:01:54 PM,542,0
08/29/2018 12:02:14 PM,658,1
08/29/2018 12:02:35 PM,581,1
08/29/2018 12:02:55 PM,391,1
08/29/2018 12:03:16 PM,392,0
08/29/2018 12:03:37 PM,455,1
08/29/2018 12:03:57 PM,373,0
08/29/2018 12:04:18 PM,328,1
08/29/2018 12:04:39 PM,742,0
08/29/2018 12:04:59 PM,886,0
08/29/2018 12:05:20 PM,1315,0
08/29/2018 12:05:41 PM,1500,0
08/29/2018 12:06:01 PM,1328,0
08/29/2018 12:06:22 PM,1317,0
08/29/2018 12:06:43 PM,1141,0
08/29/2018 12:07:03 PM,985,0
08/29/2018 12:07:24 PM,940,0
08/29/2018 12:07:45 PM,751,0
08/29/2018 12:08:05 PM,659,0
08/29/2018 12:08:26 PM,729,0
08/29/2018 12:08:46 PM,737,0
08/29/2018 12:09:07 PM,947,0
08/29/2018 12:09:28 PM,1505,1
08/29/2018 12:09:48 PM,1152,0
08/29/2018 12:10:09 PM,1235,0
08/29/2018 12:10:30 PM,1313,0
08/29/2018 12:10:50 PM,1216,0
08/29/2018 12:11:11 PM,986,0
08/29/2018 12:11:32 PM,1296,0
08/29/2018 12:11:52 PM,734,0
08/29/2018 12:12:13 PM,453,1
08/29/2018 12:12:34 PM,330,1
08/29/2018 12:12:54 PM,304,0
08/29/2018 12:13:15 PM,266,1
08/29/2018 12:13:36 PM,228,0
08/29/2018 12:13:56 PM,204,0
08/29/2018 12:14:17 PM,189,0
08/29/2018 12:14:37 PM,177,0
08/29/2018 12:14:58 PM,153,0
08/29/2018 12:15:19 PM,153,0
08/29/2018 12:15:39 PM,143,0
