Device Serial Number: ,61
Device firmware: ,2
Device PM slope: ,0.9516
Device PM offset: ,-169
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:25:55 AM
Mission end date: ,08/29/2018 07:33:12 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1777
Maximum 40 sample PM level:,1919
Minimum 40 sample PM level:,10
Average active PM concentration:,600
Average PM concentration:,455

Time Stamp, PM, compliance
08/29/2018 10:58:55 AM,70,0
08/29/2018 10:59:15 AM,75,1
08/29/2018 10:59:36 AM,70,1
08/29/2018 10:59:56 AM,71,0
08/29/2018 11:00:17 AM,67,0
08/29/2018 11:00:37 AM,70,0
08/29/2018 11:00:58 AM,68,0
08/29/2018 11:01:18 AM,67,0
08/29/2018 11:01:39 AM,72,1
08/29/2018 11:01:59 AM,65,0
08/29/2018 11:02:20 AM,69,0
08/29/2018 11:02:41 AM,69,0
08/29/2018 11:03:01 AM,67,0
08/29/2018 11:03:22 AM,68,1
08/29/2018 11:03:42 AM,65,1
08/29/2018 11:04:03 AM,66,1
08/29/2018 11:04:23 AM,64,0
08/29/2018 11:04:44 AM,63,1
08/29/2018 11:05:04 AM,61,1
08/29/2018 11:05:25 AM,62,1
08/29/2018 11:05:45 AM,62,1
08/29/2018 11:06:06 AM,62,0
08/29/2018 11:06:26 AM,60,0
08/29/2018 11:06:47 AM,62,1
08/29/2018 11:07:07 AM,60,0
08/29/2018 11:07:28 AM,62,1
08/29/2018 11:07:48 AM,63,1
08/29/2018 11:08:09 AM,60,0
08/29/2018 11:08:29 AM,62,0
08/29/2018 11:08:50 AM,78,0
08/29/2018 11:09:10 AM,146,0
08/29/2018 11:09:31 AM,98,1
08/29/2018 11:09:51 AM,82,1
08/29/2018 11:10:12 AM,77,1
08/29/2018 11:10:32 AM,82,1
08/29/2018 11:10:53 AM,75,0
08/29/2018 11:11:13 AM,72,0
08/29/2018 11:11:34 AM,76,0
08/29/2018 11:11:54 AM,72,0
08/29/2018 11:12:15 AM,82,1
08/29/2018 11:12:35 AM,77,0
08/29/2018 11:12:56 AM,74,1
08/29/2018 11:13:17 AM,75,1
08/29/2018 11:13:37 AM,74,1
08/29/2018 11:13:58 AM,72,0
08/29/2018 11:14:18 AM,73,1
08/29/2018 11:14:39 AM,72,1
08/29/2018 11:14:59 AM,72,1
08/29/2018 11:15:20 AM,72,1
08/29/2018 11:15:40 AM,72,0
08/29/2018 11:16:01 AM,72,1
08/29/2018 11:16:21 AM,75,1
08/29/2018 11:16:42 AM,73,1
08/29/2018 11:17:02 AM,70,0
08/29/2018 11:17:23 AM,71,1
08/29/2018 11:17:43 AM,73,1
08/29/2018 11:18:04 AM,73,1
08/29/2018 11:18:24 AM,69,1
08/29/2018 11:18:45 AM,74,1
08/29/2018 11:19:05 AM,71,1
08/29/2018 11:19:26 AM,72,0
08/29/2018 11:19:46 AM,71,1
08/29/2018 11:20:07 AM,71,1
08/29/2018 11:20:27 AM,72,1
08/29/2018 11:20:48 AM,72,1
08/29/2018 11:21:08 AM,75,1
08/29/2018 11:21:29 AM,70,1
08/29/2018 11:21:49 AM,73,1
08/29/2018 11:22:10 AM,72,0
08/29/2018 11:22:30 AM,71,1
08/29/2018 11:22:51 AM,72,1
08/29/2018 11:23:11 AM,71,1
08/29/2018 11:23:32 AM,71,1
08/29/2018 11:23:53 AM,80,1
08/29/2018 11:24:13 AM,71,0
08/29/2018 11:24:34 AM,71,1
08/29/2018 11:24:54 AM,72,1
08/29/2018 11:25:15 AM,70,1
08/29/2018 11:25:35 AM,73,1
08/29/2018 11:25:56 AM,71,0
08/29/2018 11:26:16 AM,72,1
08/29/2018 11:26:37 AM,72,1
08/29/2018 11:26:57 AM,78,1
08/29/2018 11:27:18 AM,71,1
08/29/2018 11:27:38 AM,71,1
08/29/2018 11:27:59 AM,71,1
08/29/2018 11:28:19 AM,77,1
08/29/2018 11:28:40 AM,71,1
08/29/2018 11:29:00 AM,71,1
08/29/2018 11:29:21 AM,71,1
08/29/2018 11:29:41 AM,72,1
08/29/2018 11:30:02 AM,72,0
08/29/2018 11:30:22 AM,73,1
08/29/2018 11:30:43 AM,72,1
08/29/2018 11:31:03 AM,72,0
08/29/2018 11:31:24 AM,73,1
08/29/2018 11:31:44 AM,75,1
08/29/2018 11:32:05 AM,110,0
08/29/2018 11:32:25 AM,543,0
08/29/2018 11:32:46 AM,268,0
08/29/2018 11:33:06 AM,6484,0
08/29/2018 11:33:27 AM,3181,1
08/29/2018 11:33:47 AM,2319,0
08/29/2018 11:34:08 AM,2331,0
08/29/2018 11:34:29 AM,1939,0
08/29/2018 11:34:49 AM,2296,0
08/29/2018 11:35:10 AM,1861,1
08/29/2018 11:35:30 AM,2198,0
08/29/2018 11:35:51 AM,2573,0
08/29/2018 11:36:11 AM,1620,0
08/29/2018 11:36:32 AM,1110,0
08/29/2018 11:36:52 AM,977,0
08/29/2018 11:37:13 AM,952,0
08/29/2018 11:37:33 AM,1048,1
08/29/2018 11:37:54 AM,1006,0
08/29/2018 11:38:14 AM,1002,0
08/29/2018 11:38:35 AM,1002,0
08/29/2018 11:38:55 AM,724,1
08/29/2018 11:39:16 AM,780,1
08/29/2018 11:39:36 AM,982,0
08/29/2018 11:39:57 AM,1114,0
08/29/2018 11:40:17 AM,998,0
08/29/2018 11:40:38 AM,675,1
08/29/2018 11:40:58 AM,780,1
08/29/2018 11:41:19 AM,806,0
08/29/2018 11:41:39 AM,1005,0
08/29/2018 11:42:00 AM,907,0
08/29/2018 11:42:20 AM,2466,0
08/29/2018 11:42:41 AM,1198,0
08/29/2018 11:43:01 AM,1543,0
08/29/2018 11:43:22 AM,1651,0
08/29/2018 11:43:42 AM,1281,0
08/29/2018 11:44:03 AM,1160,0
08/29/2018 11:44:23 AM,1342,0
08/29/2018 11:44:44 AM,1565,0
08/29/2018 11:45:05 AM,1217,1
08/29/2018 11:45:25 AM,841,0
08/29/2018 11:45:46 AM,1084,1
08/29/2018 11:46:06 AM,2385,0
08/29/2018 11:46:27 AM,3603,0
08/29/2018 11:46:47 AM,2346,0
08/29/2018 11:47:08 AM,1997,0
08/29/2018 11:47:28 AM,1526,0
08/29/2018 11:47:49 AM,1904,1
08/29/2018 11:48:09 AM,2001,1
08/29/2018 11:48:30 AM,1257,1
08/29/2018 11:48:50 AM,1587,0
08/29/2018 11:49:11 AM,1380,1
08/29/2018 11:49:31 AM,1283,1
08/29/2018 11:49:52 AM,1325,0
08/29/2018 11:50:12 AM,1314,0
08/29/2018 11:50:33 AM,1201,0
08/29/2018 11:50:53 AM,867,0
08/29/2018 11:51:14 AM,587,0
08/29/2018 11:51:34 AM,791,0
08/29/2018 11:51:55 AM,999,1
08/29/2018 11:52:15 AM,1514,0
08/29/2018 11:52:36 AM,1875,0
08/29/2018 11:52:56 AM,1477,1
08/29/2018 11:53:17 AM,1039,1
08/29/2018 11:53:37 AM,1108,1
08/29/2018 11:53:58 AM,1032,0
08/29/2018 11:54:18 AM,1332,0
08/29/2018 11:54:39 AM,987,1
08/29/2018 11:54:59 AM,908,0
08/29/2018 11:55:20 AM,722,1
08/29/2018 11:55:41 AM,747,1
08/29/2018 11:56:01 AM,653,1
08/29/2018 11:56:22 AM,677,1
08/29/2018 11:56:42 AM,730,1
08/29/2018 11:57:03 AM,553,0
08/29/2018 11:57:23 AM,584,0
08/29/2018 11:57:44 AM,695,1
08/29/2018 11:58:04 AM,590,0
08/29/2018 11:58:25 AM,726,0
08/29/2018 11:58:45 AM,493,0
08/29/2018 11:59:06 AM,642,0
08/29/2018 11:59:26 AM,741,0
08/29/2018 11:59:47 AM,806,0
08/29/2018 12:00:07 PM,416,0
08/29/2018 12:00:28 PM,443,0
08/29/2018 12:00:48 PM,503,0
08/29/2018 12:01:09 PM,458,0
08/29/2018 12:01:29 PM,509,0
08/29/2018 12:01:50 PM,644,0
08/29/2018 12:02:10 PM,572,0
08/29/2018 12:02:31 PM,536,0
08/29/2018 12:02:51 PM,551,0
08/29/2018 12:03:12 PM,368,1
08/29/2018 12:03:32 PM,359,0
08/29/2018 12:03:53 PM,429,0
08/29/2018 12:04:13 PM,377,0
08/29/2018 12:04:34 PM,360,1
08/29/2018 12:04:54 PM,824,0
08/29/2018 12:05:15 PM,871,0
08/29/2018 12:05:35 PM,1170,0
08/29/2018 12:05:56 PM,1523,1
08/29/2018 12:06:17 PM,1356,0
08/29/2018 12:06:37 PM,1034,0
08/29/2018 12:06:58 PM,983,1
08/29/2018 12:07:18 PM,895,0
08/29/2018 12:07:39 PM,602,0
08/29/2018 12:07:59 PM,561,0
08/29/2018 12:08:20 PM,638,0
08/29/2018 12:08:40 PM,868,0
08/29/2018 12:09:01 PM,689,1
08/29/2018 12:09:21 PM,1076,0
